,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Unit Price,Unit Cost,Latitude,Longitude,Target
3120,4393,US-2023-137547-CHO-TRI-54000,2023-03-07,2028-09-01,Standard Class,137547,United States,Fort Worth,Texas,76106,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3121,5019,US-2023-128223-CHO-SCR-58000,2023-06-14,2028-12-04,Same Day,128223,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3122,7593,US-2024-107797-CHO-NUT-13000,2024-05-08,2029-11-01,Second Class,107797,United States,Mansfield,Texas,76063,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3123,9132,US-2024-147277-CHO-SCR-58000,2024-10-20,2030-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3124,9143,US-2024-147277-OTH-LIC-15000,2024-10-20,2030-04-16,Standard Class,147277,United States,Akron,Ohio,44312,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,20.0,10.0,41.446333,-90.565487,3000
3125,9427,US-2024-134978-CHO-SCR-58000,2024-11-12,2030-05-08,Second Class,134978,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3126,2225,US-2022-128083-CHO-MIL-31000,2022-03-12,2027-09-07,Standard Class,128083,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3127,2226,US-2022-128083-CHO-MIL-31000,2022-03-12,2027-09-07,Standard Class,128083,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3128,2227,US-2022-128083-CHO-SCR-58000,2022-03-12,2027-09-07,Standard Class,128083,United States,Plantation,Florida,33317,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3129,2644,US-2022-166947-CHO-MIL-31000,2022-06-05,2027-12-01,Standard Class,166947,United States,Buffalo,New York,14215,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3130,4584,US-2023-126809-CHO-SCR-58000,2023-04-09,2028-10-03,Standard Class,126809,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3131,4907,US-2023-166380-CHO-SCR-58000,2023-05-30,2028-11-23,Standard Class,166380,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3132,4914,US-2023-166380-CHO-NUT-13000,2023-05-30,2028-11-23,Standard Class,166380,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3133,5495,US-2023-137652-OTH-GUM-21000,2023-08-28,2029-02-19,First Class,137652,United States,Cincinnati,Ohio,45231,Other,Atlantic,OTH-GUM-21000,Wonka Gum,10.0,8,5.2,4.8,Secret Factory,1.25,0.6,41.446333,-90.565487,3000
3134,5815,US-2023-147340-CHO-SCR-58000,2023-09-24,2029-03-16,Same Day,147340,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3135,6211,US-2023-145548-CHO-MIL-31000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3136,6218,US-2023-145548-CHO-SCR-58000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3137,6220,US-2023-145548-CHO-FUD-51000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3138,6223,US-2023-145548-CHO-NUT-13000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3139,6225,US-2023-145548-CHO-MIL-31000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3140,6226,US-2023-145548-CHO-SCR-58000,2023-11-11,2029-05-08,Standard Class,145548,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3141,7428,US-2024-122707-CHO-SCR-58000,2024-04-16,2029-10-09,First Class,122707,United States,Hoover,Alabama,35244,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3142,7429,US-2024-122707-CHO-SCR-58000,2024-04-16,2029-10-09,First Class,122707,United States,Hoover,Alabama,35244,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3143,9393,US-2024-161739-CHO-FUD-51000,2024-11-10,2030-05-08,Second Class,161739,United States,Round Rock,Texas,78664,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3144,9649,US-2024-161459-CHO-FUD-51000,2024-11-25,2030-05-22,Second Class,161459,United States,Laguna Niguel,California,92677,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3145,9654,US-2024-161459-CHO-TRI-54000,2024-11-25,2030-05-22,Second Class,161459,United States,Laguna Niguel,California,92677,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3146,551,US-2021-146885-CHO-SCR-58000,2021-05-30,2026-11-26,Standard Class,146885,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3147,1856,US-2021-102631-OTH-GUM-21000,2021-12-13,2027-06-09,Standard Class,102631,United States,Chicago,Illinois,60623,Other,Interior,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,1.25,0.6,41.446333,-90.565487,3000
3148,2295,US-2022-164301-CHO-MIL-31000,2022-03-26,2027-09-20,Standard Class,164301,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3149,6516,US-2023-139885-CHO-NUT-13000,2023-12-04,2029-05-30,Standard Class,139885,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3150,8945,US-2024-156951-CHO-MIL-31000,2024-10-01,2030-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3151,8948,US-2024-156951-CHO-NUT-13000,2024-10-01,2030-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3152,8952,US-2024-156951-CHO-FUD-51000,2024-10-01,2030-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3153,8953,US-2024-156951-CHO-MIL-31000,2024-10-01,2030-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3154,436,US-2021-110219-CHO-TRI-54000,2021-05-05,2026-10-29,First Class,110219,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3155,1518,US-2021-126340-CHO-MIL-31000,2021-11-08,2027-05-07,Standard Class,126340,United States,Redding,California,96003,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3156,2571,US-2022-110569-CHO-TRI-54000,2022-05-23,2027-11-20,Standard Class,110569,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3157,2572,US-2022-110569-CHO-MIL-31000,2022-05-23,2027-11-20,Standard Class,110569,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3158,2807,US-2022-153626-CHO-TRI-54000,2022-07-09,2028-01-04,Standard Class,153626,United States,Nashville,Tennessee,37211,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3159,3306,US-2022-106320-CHO-SCR-58000,2022-09-25,2028-03-22,Standard Class,106320,United States,Orem,Utah,84057,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3160,5896,US-2023-144939-CHO-SCR-58000,2023-10-03,2029-03-30,Standard Class,144939,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3161,6584,US-2023-159989-CHO-FUD-51000,2023-12-09,2029-06-04,Standard Class,159989,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3162,6962,US-2024-148999-CHO-NUT-13000,2024-01-30,2029-07-27,Standard Class,148999,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3163,7145,US-2024-130967-CHO-NUT-13000,2024-03-10,2029-09-06,Standard Class,130967,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3164,8810,US-2024-169817-CHO-TRI-54000,2024-09-21,2030-03-18,Standard Class,169817,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3165,86,US-2021-123400-CHO-MIL-31000,2021-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3166,88,US-2021-123400-CHO-TRI-54000,2021-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3167,4357,US-2023-101448-CHO-MIL-31000,2023-02-27,2028-08-21,Second Class,101448,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3168,4811,US-2023-122728-CHO-TRI-54000,2023-05-18,2028-11-13,Standard Class,122728,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3169,4812,US-2023-122728-CHO-FUD-51000,2023-05-18,2028-11-13,Standard Class,122728,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3170,6024,US-2023-116400-CHO-FUD-51000,2023-10-22,2029-04-15,First Class,116400,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3171,8195,US-2024-106551-CHO-MIL-31000,2024-07-22,2030-01-17,Standard Class,106551,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3172,4192,US-2023-164630-CHO-MIL-31000,2023-01-04,2028-07-01,Standard Class,164630,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3173,4307,US-2023-135461-CHO-FUD-51000,2023-02-07,2028-08-02,Second Class,135461,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3174,5933,US-2023-150357-CHO-SCR-58000,2023-10-10,2029-04-05,Standard Class,150357,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3175,5934,US-2023-150357-CHO-TRI-54000,2023-10-10,2029-04-05,Standard Class,150357,United States,Greensboro,North Carolina,27405,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3176,10189,US-2024-115427-CHO-TRI-54000,2024-12-30,2030-06-26,Standard Class,115427,United States,Fairfield,California,94533,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3177,10191,US-2024-115427-CHO-NUT-13000,2024-12-30,2030-06-26,Standard Class,115427,United States,Fairfield,California,94533,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3178,2376,US-2022-106257-CHO-NUT-13000,2022-04-13,2027-10-08,Second Class,106257,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3179,2387,US-2022-106257-CHO-SCR-58000,2022-04-13,2027-10-08,Second Class,106257,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3180,3640,US-2022-153283-CHO-FUD-51000,2022-11-12,2028-05-10,Standard Class,153283,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3181,3821,US-2022-111612-CHO-MIL-31000,2022-11-28,2028-05-24,Standard Class,111612,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3182,3827,US-2022-111612-CHO-TRI-54000,2022-11-28,2028-05-24,Standard Class,111612,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3183,5675,US-2023-116561-CHO-NUT-13000,2023-09-11,2029-03-09,Standard Class,116561,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3184,5685,US-2023-116561-CHO-NUT-13000,2023-09-11,2029-03-09,Standard Class,116561,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3185,6259,US-2023-121370-CHO-SCR-58000,2023-11-14,2029-05-11,Second Class,121370,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3186,6262,US-2023-121370-CHO-MIL-31000,2023-11-14,2029-05-11,Second Class,121370,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3187,6272,US-2023-121370-CHO-MIL-31000,2023-11-14,2029-05-11,Second Class,121370,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3188,8604,US-2024-149895-CHO-FUD-51000,2024-09-08,2030-03-05,Standard Class,149895,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3189,1249,US-2021-111962-CHO-SCR-58000,2021-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3190,1256,US-2021-111962-CHO-TRI-54000,2021-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3191,1359,US-2021-103086-CHO-FUD-51000,2021-10-17,2027-04-11,Second Class,103086,United States,Houston,Texas,77095,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3192,2228,US-2022-148705-CHO-MIL-31000,2022-03-12,2027-09-08,Standard Class,148705,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3193,3828,US-2022-142930-CHO-MIL-31000,2022-11-28,2028-05-24,Standard Class,142930,United States,Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3194,6141,US-2023-143441-CHO-SCR-58000,2023-11-05,2029-04-27,Same Day,143441,United States,Laredo,Texas,78041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3195,9052,US-2024-162635-CHO-TRI-54000,2024-10-09,2030-04-02,First Class,162635,United States,Wilmington,North Carolina,28403,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3196,1896,US-2021-139633-CHO-MIL-31000,2021-12-17,2027-06-16,Standard Class,139633,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3197,6638,US-2023-169369-CHO-MIL-31000,2023-12-12,2029-06-09,Standard Class,169369,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3198,6641,US-2023-169369-CHO-TRI-54000,2023-12-12,2029-06-09,Standard Class,169369,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3199,7251,US-2024-140074-CHO-TRI-54000,2024-03-23,2029-09-19,Standard Class,140074,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3200,8245,US-2024-161102-CHO-MIL-31000,2024-07-31,2030-01-24,First Class,161102,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3201,8252,US-2024-161102-CHO-MIL-31000,2024-07-31,2030-01-24,First Class,161102,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3202,9370,US-2024-163188-CHO-SCR-58000,2024-11-07,2030-04-30,Same Day,163188,United States,Oklahoma City,Oklahoma,73120,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot's O' Nuts,3.6,1.1,32.881893,-111.768036,27000
3203,893,US-2021-110527-CHO-MIL-31000,2021-08-09,2027-02-06,Standard Class,110527,United States,San Diego,California,92037,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3204,1677,US-2021-110352-CHO-FUD-51000,2021-11-23,2027-05-22,Standard Class,110352,United States,Houston,Texas,77036,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3205,3546,US-2022-160227-CHO-FUD-51000,2022-11-02,2028-04-26,First Class,160227,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3206,4084,US-2022-137071-CHO-MIL-31000,2022-12-20,2028-06-12,First Class,137071,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
3207,6032,US-2023-118311-CHO-TRI-54000,2023-10-24,2029-04-19,Standard Class,118311,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3208,6718,US-2023-149916-CHO-TRI-54000,2023-12-22,2029-06-15,Second Class,149916,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,3.75,1.3,32.076176,-81.088371,27000
3209,6720,US-2023-149916-CHO-FUD-51000,2023-12-22,2029-06-15,Second Class,149916,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,3.6,1.2,32.881893,-111.768036,27000
3210,7048,US-2024-134838-CHO-NUT-13000,2024-02-19,2029-08-12,First Class,134838,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,3.49,1.0,32.881893,-111.768036,27000
3211,7050,US-2024-134838-CHO-MIL-31000,2024-02-19,2029-08-12,First Class,134838,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,3.25,1.14,32.076176,-81.088371,27000
